103.992,97.539,-156.640,254.043,354.343,6.074,2.050,10.548,0.062,2.050,10.548,0.062,354.794,345.078,358.407,3.184,358.067,266.868,4.898,355.051,1.204,353.038,342.471,86.381,5.532,359.671,357.645,5.532,359.671,357.645,1.719,353.114,350.527,9.128,357.307,96.137,2.307,8.997,356.591,358.632,346.063,276.514,11.741,349.647,3.265,8.635,32.519,357.182,354.256,348.143,359.972,355.304,8.798,2.018,0.783,1.755,350.073,352.418,355.450,0.562
103.992,97.539,-156.640,254.043,354.343,6.074,2.050,10.548,0.062,2.050,10.548,0.062,354.794,345.078,358.407,3.184,358.067,266.868,4.898,355.051,1.204,353.038,342.471,86.381,5.532,359.671,357.645,5.532,359.671,357.645,1.719,353.114,350.527,9.128,357.307,96.137,2.307,8.997,356.591,358.632,346.063,276.514,11.741,349.647,3.265,8.635,32.519,357.182,354.256,348.143,359.972,355.304,8.798,2.018,0.783,1.755,350.073,352.418,355.450,0.562
103.830,97.538,-156.539,253.825,354.456,6.010,2.108,10.466,0.102,2.108,10.466,0.102,354.699,345.159,358.403,3.487,358.113,266.812,5.071,354.996,1.272,353.279,342.800,86.148,5.553,359.742,357.643,5.553,359.742,357.643,1.616,353.096,350.567,9.172,357.301,96.066,2.125,8.876,356.435,358.544,346.131,276.572,11.734,350.095,3.067,8.326,33.617,356.144,354.366,346.758,0.495,355.243,8.716,1.961,0.959,1.770,350.108,352.521,355.501,0.662
103.588,97.561,-156.325,253.442,354.699,5.876,2.178,10.266,0.140,2.178,10.266,0.140,354.537,345.337,358.475,4.052,358.237,266.708,5.344,354.872,1.368,353.603,343.374,85.657,5.616,359.885,357.683,5.616,359.885,357.683,1.507,353.117,350.730,8.853,357.209,95.826,1.727,8.592,356.138,358.398,346.609,276.786,11.464,351.005,2.599,8.439,33.561,355.540,354.280,345.975,0.027,355.177,8.591,1.851,1.123,1.685,350.138,352.823,355.672,0.928
103.204,97.600,-156.042,253.183,355.189,5.719,2.172,9.877,0.099,2.172,9.877,0.099,354.199,345.518,358.760,4.741,358.488,266.606,5.716,354.608,1.387,354.656,344.551,84.283,5.627,0.028,357.871,5.627,0.028,357.871,1.278,353.187,351.100,8.566,357.233,95.455,1.651,8.348,356.031,358.165,346.843,276.739,10.640,352.483,1.653,9.062,31.996,355.401,353.484,346.014,357.073,355.047,8.409,1.661,1.345,1.322,350.310,353.117,356.058,1.243
102.667,97.633,-155.758,253.244,355.957,5.617,2.026,9.202,359.912,2.026,9.202,359.912,353.611,345.663,359.393,5.470,358.855,266.415,6.081,354.994,1.534,355.589,346.005,83.061,5.654,0.175,358.236,5.654,0.175,358.236,0.833,353.307,351.829,7.952,357.543,94.819,2.001,8.362,356.191,358.082,346.757,276.452,8.946,355.656,359.841,11.052,24.907,356.387,353.455,348.156,356.111,355.055,8.303,1.366,1.664,0.364,350.443,353.071,356.535,1.652
102.591,97.646,-155.451,253.546,356.698,5.632,1.918,8.601,359.693,1.918,8.601,359.693,353.135,345.658,359.887,5.710,359.151,266.491,6.166,355.833,1.544,356.295,347.743,82.206,5.544,0.141,358.639,5.544,0.141,358.639,0.411,353.479,352.324,6.782,357.706,94.322,2.548,8.359,356.599,357.785,347.237,276.456,8.563,357.748,358.663,12.643,18.630,357.687,351.815,349.986,357.767,355.286,7.822,1.281,1.589,359.891,350.325,352.989,356.793,2.039
102.329,97.652,-155.267,253.756,357.129,5.767,1.785,8.122,359.391,1.785,8.122,359.391,352.798,345.538,0.270,5.809,359.371,266.931,6.253,357.118,1.366,356.745,348.463,81.788,5.539,0.180,359.026,5.539,0.180,359.026,0.027,353.744,352.875,6.081,357.764,93.973,2.696,8.376,356.841,357.766,346.643,276.297,8.389,359.973,357.247,12.114,13.725,358.010,352.483,349.995,359.342,355.713,7.785,1.148,1.371,359.282,350.058,352.823,357.197,2.320
102.125,97.914,-155.053,253.846,357.614,6.157,1.686,7.596,358.964,1.686,7.596,358.964,352.711,345.545,0.628,5.715,359.437,267.372,6.252,358.285,1.236,356.822,350.028,81.735,5.581,0.255,359.349,5.581,0.255,359.349,359.753,354.046,353.476,4.983,357.549,93.809,2.261,8.403,356.685,357.613,346.683,276.262,7.982,1.573,355.900,14.145,8.500,358.410,350.439,352.786,358.897,356.310,7.404,0.793,1.585,359.001,349.500,352.580,358.484,2.536
102.092,98.002,-154.852,253.696,358.031,6.138,1.748,6.905,358.838,1.748,6.905,358.838,352.711,346.279,1.015,5.765,359.368,267.405,5.903,359.497,1.421,356.989,349.682,82.097,5.630,0.799,359.633,5.630,0.799,359.633,359.727,354.448,354.097,4.729,357.748,93.826,1.705,7.719,356.083,357.315,346.961,276.356,9.117,3.242,356.035,12.454,5.177,357.576,350.395,354.089,358.256,357.208,6.843,0.517,2.538,359.309,349.394,351.948,359.128,2.366
102.254,97.992,-154.488,253.731,358.576,5.672,1.851,6.218,359.003,1.851,6.218,359.003,352.548,346.912,1.285,5.905,359.499,267.290,5.334,0.018,1.570,356.755,349.433,82.778,5.564,1.277,359.880,5.564,1.277,359.880,359.539,354.573,354.793,4.580,358.089,93.874,1.401,7.258,355.614,356.889,347.419,276.559,9.031,3.497,355.946,11.196,2.228,357.756,351.296,355.714,357.573,357.986,6.086,0.609,4.155,359.858,349.455,352.521,359.109,1.686
102.933,97.871,-154.704,254.164,358.866,5.282,1.662,5.515,359.120,1.662,5.515,359.120,352.219,348.038,1.624,6.525,359.723,267.380,3.783,0.262,1.176,355.942,348.638,84.183,5.530,1.809,0.328,5.530,1.809,0.328,359.219,354.713,355.915,4.154,358.669,93.581,1.837,7.401,355.868,356.347,347.939,277.103,9.795,4.626,355.497,10.710,359.307,358.225,350.512,356.873,357.557,359.446,5.472,0.672,7.595,0.789,349.217,351.186,358.697,1.634
103.452,97.784,-154.848,254.763,358.665,5.387,1.245,5.392,359.000,1.245,5.392,359.000,352.254,347.935,1.864,6.881,0.420,267.662,2.746,0.191,0.545,355.507,348.263,84.873,5.614,1.858,0.548,5.614,1.858,0.548,359.008,354.720,356.335,3.834,358.986,93.456,2.614,8.055,356.624,356.248,348.060,277.317,9.741,5.088,355.159,11.170,358.318,358.223,349.550,357.466,357.917,1.569,5.537,0.762,7.926,1.287,348.905,351.647,357.879,1.650
103.957,97.647,-155.593,255.339,358.312,5.741,0.904,5.488,358.633,0.904,5.488,358.633,352.374,347.401,2.217,6.761,1.046,268.250,2.474,0.167,359.975,354.745,347.461,85.271,5.592,1.729,0.869,5.592,1.729,0.869,358.839,355.021,356.805,2.910,358.931,93.484,3.510,9.055,357.587,356.743,347.980,277.396,8.916,5.216,354.725,11.297,358.232,358.260,349.745,357.726,358.281,2.777,5.803,0.746,9.083,2.069,348.185,350.418,356.961,2.448
104.238,97.581,-155.707,256.245,357.831,6.392,0.592,5.612,358.083,0.592,5.612,358.083,352.349,347.318,2.516,6.072,1.009,268.757,2.824,359.954,359.927,355.097,347.285,85.348,5.355,1.415,1.258,5.355,1.415,1.258,358.724,355.801,357.202,1.686,358.698,94.042,4.470,8.477,358.702,356.842,348.988,277.220,7.439,5.306,353.907,12.127,358.549,358.318,349.501,357.783,358.626,3.038,6.203,0.446,7.995,2.285,347.601,350.258,356.201,3.417
104.162,97.534,-155.355,256.549,357.720,6.600,0.550,5.367,358.047,0.550,5.367,358.047,352.798,347.653,2.029,5.266,0.786,269.078,3.807,359.660,0.470,355.636,347.632,85.184,5.236,1.600,1.217,5.236,1.600,1.217,358.897,356.484,356.896,1.700,358.644,94.808,4.181,7.752,358.289,355.776,348.823,280.157,7.701,5.514,353.725,11.972,358.566,358.111,349.078,357.779,358.799,1.606,6.460,0.095,6.485,1.715,347.338,351.964,355.873,3.643
104.009,97.559,-155.201,256.374,357.773,6.516,0.767,5.150,358.283,0.767,5.150,358.283,353.103,347.982,1.402,4.925,0.588,269.167,4.664,359.437,1.003,356.022,347.808,85.170,5.116,1.926,0.917,5.116,1.926,0.917,359.150,356.611,356.226,2.636,358.757,95.083,3.294,8.298,357.570,354.905,347.467,283.075,8.370,5.500,353.677,11.555,358.545,358.218,349.034,357.809,358.847,359.849,6.501,359.602,6.098,1.222,347.605,353.177,355.728,3.576
104.110,97.550,-155.005,255.756,357.935,6.391,1.385,4.938,358.519,1.385,4.938,358.519,353.229,348.591,0.676,5.320,0.257,269.257,5.837,359.146,1.641,356.276,347.915,85.363,4.834,2.490,0.507,4.834,2.490,0.507,359.407,356.191,355.586,4.166,359.364,94.888,2.607,9.471,357.210,354.600,348.602,283.391,8.612,5.375,353.655,11.787,358.461,358.292,349.242,357.863,358.956,358.700,6.349,359.187,5.745,0.768,347.735,354.103,355.781,3.589
104.155,97.557,-154.978,255.296,358.112,6.352,1.793,4.780,358.562,1.793,4.780,358.562,353.256,349.003,0.362,7.000,0.403,269.075,6.087,359.836,2.056,356.331,348.045,85.463,4.667,2.746,0.392,4.667,2.746,0.392,359.487,356.192,355.550,5.596,359.409,94.442,2.226,10.527,356.908,355.235,349.816,281.784,8.495,5.167,353.630,12.113,358.481,358.277,349.503,357.863,359.076,358.959,6.141,359.198,6.001,0.761,347.700,354.109,355.867,3.704
104.251,97.571,-154.944,254.866,358.204,6.301,2.086,4.690,358.645,2.086,4.690,358.645,353.334,349.307,0.052,8.365,0.725,268.859,6.163,359.730,2.103,356.615,347.485,85.125,4.563,2.847,0.259,4.563,2.847,0.259,359.608,356.304,355.456,6.129,359.270,94.201,1.661,12.521,356.076,355.964,350.951,279.781,8.155,4.981,353.631,12.487,358.511,358.223,349.872,357.874,359.192,359.524,5.997,359.127,6.522,0.851,347.871,353.844,356.008,3.996
104.410,97.595,-154.827,254.598,358.153,6.288,2.189,4.702,358.674,2.189,4.702,358.674,353.362,349.450,359.979,9.655,1.566,268.419,6.556,358.454,1.877,356.375,347.500,84.386,4.518,2.685,0.062,4.518,2.685,0.062,359.647,356.329,355.325,6.084,359.036,94.169,1.235,12.790,355.685,356.259,350.883,278.795,7.819,4.941,353.508,12.461,358.438,358.258,350.464,357.930,359.359,0.101,6.000,359.170,6.900,0.863,347.932,353.480,356.156,4.337
104.681,97.588,-154.713,254.573,358.027,6.138,2.173,4.811,358.700,2.173,4.811,358.700,353.151,349.301,359.952,10.030,2.411,268.456,6.434,357.363,1.671,357.100,347.065,83.019,4.488,2.518,0.022,4.488,2.518,0.022,359.520,356.256,355.350,5.768,358.804,94.082,1.102,11.532,356.073,356.317,350.025,278.404,7.666,4.915,353.589,11.907,358.077,358.311,351.365,358.387,359.260,0.174,5.965,359.396,6.991,0.840,347.889,353.226,356.841,4.369
104.994,97.613,-154.499,254.525,357.968,5.991,2.225,4.934,358.684,2.225,4.934,358.684,352.791,349.100,0.120,9.700,2.630,268.511,7.719,354.506,0.910,359.430,345.846,80.463,4.382,2.400,0.065,4.382,2.400,0.065,359.209,356.465,355.252,5.575,358.388,94.103,1.450,10.635,356.769,355.861,349.330,278.834,8.210,4.612,353.838,10.081,358.692,358.357,353.273,357.781,358.970,0.261,5.277,359.741,7.178,2.011,347.474,352.539,356.713,4.861
105.413,97.471,-153.851,254.404,357.827,5.577,2.217,5.241,358.820,2.217,5.241,358.820,352.561,348.563,0.356,7.302,2.012,268.502,8.920,353.487,0.926,2.407,347.303,78.036,4.348,2.333,0.071,4.348,2.333,0.071,359.508,356.727,354.929,5.341,358.057,93.602,2.731,8.870,358.723,356.040,348.306,280.183,8.957,3.696,354.740,8.661,0.930,357.889,355.788,355.044,358.234,0.909,3.626,0.476,6.614,4.888,346.473,349.841,355.339,7.024
