-0.000,96.800,0.000,0.000,-0.000,0.000,-0.000,0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,-0.000,-0.000,90.000,0.000,-0.000,0.000,0.000,-0.000,0.000,-0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,-0.000,0.000,270.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,0.000
324.524,98.032,50.647,268.112,359.981,4.961,3.684,3.990,359.606,3.684,3.990,359.606,347.294,353.899,0.147,8.747,4.257,269.264,0.855,342.543,358.621,354.597,3.962,89.310,12.075,3.856,355.606,12.075,3.856,355.606,0.050,0.880,348.501,10.875,353.191,97.968,359.706,0.527,359.085,8.915,1.258,267.996,358.161,358.660,357.700,6.470,357.474,4.080,349.407,2.151,353.936,4.037,2.327,355.567,354.664,356.904,358.065,0.471,0.622,2.220
324.524,98.032,50.647,268.112,359.981,4.961,3.684,3.990,359.606,3.684,3.990,359.606,347.294,353.899,0.147,8.747,4.257,269.264,0.855,342.543,358.621,354.597,3.962,89.310,12.075,3.856,355.606,12.075,3.856,355.606,0.050,0.880,348.501,10.875,353.191,97.968,359.706,0.527,359.085,8.915,1.258,267.996,358.161,358.660,357.700,6.470,357.474,4.080,349.407,2.151,353.936,4.037,2.327,355.567,354.664,356.904,358.065,0.471,0.622,2.220
324.540,98.032,50.646,268.148,359.975,4.964,3.676,4.001,359.609,3.676,4.001,359.609,347.284,353.883,0.162,8.723,4.240,269.283,0.815,342.502,358.598,354.585,3.822,89.237,12.214,3.868,355.603,12.214,3.868,355.603,0.055,0.872,348.491,10.846,353.206,97.952,359.669,0.482,359.080,8.826,1.046,268.021,358.160,358.646,357.704,6.445,357.484,4.075,349.401,2.160,353.931,4.037,2.323,355.562,354.639,356.910,358.068,0.463,0.626,2.219
324.574,98.035,50.646,268.216,359.959,4.974,3.661,4.023,359.616,3.661,4.023,359.616,347.280,353.858,0.175,8.708,4.193,269.310,0.737,342.431,358.531,354.576,3.727,89.195,12.497,3.891,355.604,12.497,3.891,355.604,0.073,0.868,348.452,10.789,353.236,97.940,359.610,0.341,359.071,8.680,0.765,268.094,358.139,358.618,357.708,6.413,357.507,4.070,349.398,2.172,353.919,4.046,2.319,355.555,354.587,356.919,358.073,0.445,0.629,2.212
324.623,98.039,50.641,268.300,359.932,4.991,3.659,4.059,359.627,3.659,4.059,359.627,347.295,353.822,0.174,8.695,4.100,269.299,0.558,342.373,358.453,354.530,3.641,89.242,12.912,3.920,355.616,12.912,3.920,355.616,0.072,0.857,348.386,10.669,353.338,97.932,359.607,0.168,359.136,8.495,0.619,268.178,358.097,358.544,357.720,6.377,357.583,4.060,349.411,2.190,353.908,4.052,2.317,355.541,354.519,356.941,358.081,0.428,0.634,2.193
324.664,98.042,50.638,268.373,359.904,4.998,3.663,4.091,359.652,3.663,4.091,359.652,347.299,353.775,0.142,8.684,3.995,269.248,0.275,342.375,358.363,354.502,3.559,89.414,13.264,3.949,355.623,13.264,3.949,355.623,0.074,0.852,348.301,10.519,353.419,97.960,359.588,0.139,359.188,8.120,0.498,268.293,358.052,358.505,357.732,6.337,357.641,4.058,349.445,2.198,353.901,4.007,2.322,355.521,354.490,356.952,358.106,0.426,0.633,2.184
324.703,98.043,50.645,268.414,359.893,4.997,3.696,4.104,359.685,3.696,4.104,359.685,347.314,353.739,0.094,8.623,3.826,269.099,0.011,342.462,358.322,354.237,3.584,89.458,13.683,3.995,355.588,13.683,3.995,355.588,0.099,0.872,348.214,10.397,353.502,98.023,359.467,0.137,359.220,7.872,0.317,268.400,358.043,358.409,357.769,6.257,357.779,4.041,349.514,2.179,353.898,3.945,2.294,355.482,354.506,356.976,358.173,0.441,0.633,2.168
324.743,98.045,50.654,268.442,359.887,5.008,3.727,4.104,359.706,3.727,4.104,359.706,347.338,353.736,0.047,8.534,3.722,268.975,359.801,342.575,358.273,354.208,3.692,89.516,13.817,4.007,355.520,13.817,4.007,355.520,0.078,0.889,348.174,10.352,353.565,98.072,359.403,0.109,359.203,7.732,0.294,268.522,358.010,358.323,357.783,6.223,357.889,4.032,349.567,2.175,353.895,3.945,2.284,355.448,354.486,356.973,358.206,0.462,0.653,2.182
324.764,98.055,50.673,268.416,359.866,5.059,3.769,4.114,359.699,3.769,4.114,359.699,347.339,353.741,0.008,8.453,3.625,268.850,359.568,342.787,358.227,354.222,3.780,89.620,13.887,3.992,355.455,13.887,3.992,355.455,0.063,0.926,348.151,10.318,353.614,98.146,359.363,0.112,359.176,7.649,0.355,268.596,358.009,358.253,357.751,6.227,358.000,4.035,349.605,2.171,353.871,4.013,2.295,355.347,354.472,356.985,358.287,0.487,0.709,2.208
324.772,98.054,50.657,268.405,359.859,5.086,3.789,4.114,359.706,3.789,4.114,359.706,347.378,353.739,359.948,8.307,3.518,268.714,359.417,343.077,358.322,354.139,4.059,89.687,13.961,3.942,355.376,13.961,3.942,355.376,0.087,0.968,348.157,10.318,353.659,98.171,359.308,0.134,359.175,7.578,0.391,268.658,357.998,358.192,357.755,6.231,358.084,4.013,349.654,2.174,353.847,4.051,2.325,355.266,354.636,356.917,358.420,0.371,0.834,2.236
324.789,98.050,50.637,268.377,359.880,5.069,3.805,4.100,359.714,3.805,4.100,359.714,347.411,353.766,359.904,8.172,3.407,268.673,359.386,343.222,358.419,354.112,4.332,89.787,14.018,3.901,355.376,14.018,3.901,355.376,0.085,1.000,348.170,10.338,353.674,98.182,359.348,0.115,359.188,7.540,0.393,268.641,357.994,358.162,357.775,6.236,358.064,4.017,349.689,2.215,353.833,4.034,2.322,355.247,354.617,356.852,358.481,0.452,0.898,2.261
324.851,98.047,50.657,268.359,359.915,5.047,3.798,4.079,359.697,3.798,4.079,359.697,347.438,353.795,359.908,8.110,3.367,268.765,359.431,343.096,358.410,354.214,4.431,89.794,14.158,3.812,355.441,14.158,3.812,355.441,0.109,1.053,348.242,10.374,353.666,98.146,359.494,0.077,359.260,7.523,0.415,268.603,357.994,358.150,357.791,6.270,357.995,4.029,349.679,2.260,353.811,3.912,2.215,355.235,354.680,356.875,358.501,0.523,0.926,2.267
324.893,98.048,50.682,268.376,359.902,5.044,3.754,4.091,359.676,3.754,4.091,359.676,347.482,353.802,359.922,8.084,3.375,268.887,359.494,342.806,358.333,354.327,4.293,89.723,14.279,3.768,355.493,14.279,3.768,355.493,0.165,1.085,348.325,10.475,353.656,98.039,359.673,0.011,359.335,7.556,0.406,268.591,357.963,358.152,357.785,6.254,357.970,4.038,349.722,2.297,353.812,3.865,2.193,355.223,354.662,356.892,358.500,0.566,0.943,2.291
