468.854,97.452,-162.891,271.909,359.046,4.177,6.086,9.263,358.676,6.086,9.263,358.676,340.780,348.797,3.218,6.250,358.679,268.031,5.497,332.543,354.294,359.491,6.004,82.166,2.229,359.967,359.737,2.229,359.967,359.737,354.251,352.386,353.279,17.817,349.710,93.913,2.915,358.046,359.684,1.175,358.676,276.142,10.256,357.559,0.302,4.612,359.738,1.360,1.812,6.098,357.393,6.973,4.835,355.687,338.655,12.519,346.914,2.312,0.703,12.650
468.854,97.452,-162.891,271.909,359.046,4.177,6.086,9.263,358.676,6.086,9.263,358.676,340.780,348.797,3.218,6.250,358.679,268.031,5.497,332.543,354.294,359.491,6.004,82.166,2.229,359.967,359.737,2.229,359.967,359.737,354.251,352.386,353.279,17.817,349.710,93.913,2.915,358.046,359.684,1.175,358.676,276.142,10.256,357.559,0.302,4.612,359.738,1.360,1.812,6.098,357.393,6.973,4.835,355.687,338.655,12.519,346.914,2.312,0.703,12.650
468.730,97.530,-163.106,271.943,359.034,4.181,5.920,9.150,358.600,5.920,9.150,358.600,340.743,348.758,3.432,6.447,359.136,267.914,5.919,332.806,354.476,359.303,5.990,81.914,2.361,0.117,359.804,2.361,0.117,359.804,354.255,352.480,353.414,18.003,349.758,93.883,3.271,358.317,359.879,1.580,358.826,276.295,10.216,357.537,0.374,4.695,359.781,1.423,1.742,6.177,357.307,6.916,5.161,355.847,338.566,12.053,347.127,2.368,0.828,12.493
468.617,97.605,-163.445,271.998,358.976,4.205,5.721,9.006,358.511,5.721,9.006,358.511,340.739,348.809,3.558,6.487,359.783,267.903,6.104,333.146,354.603,359.497,5.557,81.689,2.485,0.326,359.859,2.485,0.326,359.859,354.211,352.696,353.541,17.951,349.731,93.906,4.005,358.812,0.312,1.565,358.778,276.260,10.299,357.574,0.480,4.736,359.812,1.557,1.589,6.268,357.123,6.929,5.471,356.013,338.303,11.545,347.500,2.436,1.009,12.186
468.376,97.760,-164.045,271.858,358.821,4.263,5.491,8.827,358.439,5.491,8.827,358.439,340.765,348.935,3.462,6.327,0.816,268.213,6.178,332.818,354.383,359.576,2.970,79.803,2.655,0.501,359.753,2.655,0.501,359.753,354.162,353.035,353.557,17.495,349.711,94.147,4.914,359.369,0.942,1.558,358.809,276.167,11.055,357.885,0.716,4.673,359.696,1.751,1.085,6.121,356.638,7.017,6.122,356.309,337.774,10.642,348.093,2.654,1.161,11.675
468.243,97.726,-164.600,271.224,358.651,4.189,5.535,8.618,358.541,5.535,8.618,358.541,340.466,349.143,3.072,7.016,1.823,268.590,5.944,330.698,353.541,359.701,0.312,78.088,2.744,0.550,359.479,2.744,0.550,359.479,353.708,353.284,353.359,16.450,349.939,94.940,6.040,359.467,1.803,1.478,358.859,276.117,12.162,358.383,1.112,5.084,359.467,1.942,0.324,5.208,355.801,7.057,6.873,356.878,337.664,9.787,348.335,2.629,0.692,11.605
468.107,97.722,-165.027,270.904,358.541,4.332,5.476,8.439,358.545,5.476,8.439,358.545,340.583,349.362,2.666,8.217,2.121,268.777,5.639,330.307,353.189,359.819,0.568,78.339,2.843,0.654,359.332,2.843,0.654,359.332,353.653,353.536,353.153,15.846,350.136,95.415,6.195,359.097,2.221,1.432,358.774,276.146,12.448,358.848,1.217,5.131,358.911,2.041,0.335,5.345,355.448,7.018,7.110,357.027,337.395,9.590,348.359,2.769,0.342,11.558
468.244,97.770,-165.421,270.816,358.388,4.639,5.322,8.281,358.488,5.322,8.281,358.488,340.930,349.411,2.288,9.148,2.066,268.823,5.545,330.194,353.140,0.145,1.323,78.928,2.943,0.875,359.205,2.943,0.875,359.205,353.720,353.839,353.013,15.390,350.328,95.561,5.472,358.003,2.638,1.357,358.411,276.318,12.144,358.994,1.137,4.606,358.927,2.128,1.390,5.343,355.010,6.630,7.370,356.945,337.164,9.359,348.277,2.878,0.484,11.744
468.060,97.942,-165.721,270.800,358.121,4.704,5.256,8.189,358.574,5.256,8.189,358.574,341.219,349.448,2.053,9.371,1.804,268.747,5.691,330.562,353.506,0.300,1.890,79.420,2.982,1.181,359.079,2.982,1.181,359.079,353.885,354.113,352.826,15.167,350.555,95.664,4.633,356.624,2.716,0.504,357.944,276.926,10.985,358.544,1.375,4.440,0.328,2.209,2.884,4.385,354.143,6.237,7.569,357.049,336.519,9.396,348.025,3.299,1.124,12.652
467.544,97.894,-165.885,271.140,357.803,4.390,5.137,8.012,358.947,5.137,8.012,358.947,341.386,349.348,1.831,8.197,1.336,268.779,5.880,331.023,354.311,0.636,2.141,79.726,3.007,1.637,358.927,3.007,1.637,358.927,353.934,354.339,352.679,14.538,350.877,95.792,2.920,354.265,2.641,358.822,358.461,278.514,9.659,357.211,1.920,3.172,3.476,2.093,4.935,1.991,353.764,5.294,7.620,356.966,335.283,9.957,347.690,4.916,1.766,15.630
